Site,SubSite,CaptureDate,Species,PondLocation,IndividualID,Sex,Age,MassG,SVLmm,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead,Temp,Temp_1w,Temp_2w,Temp_3w,Temp_4w,Air_Max,Air_Max1,Air_Max2,Air_Max3,Air_Max4
SPR,1,6/10/2021,NOVI,D30,XBXYOX,M,,,37,Y,0,2100800030,pos,6003.749602,,18.0c,,0,,,,,,,,,,,,
SPR,1,5/24/2021,NOVI,D14,RBXBXB,M,,,36,Y,0,2101600353,pos,943.266624,,18.0c,,0,,,,,,,,,,,,
SPR,1,6/10/2021,NOVI,T30,XRBBXB,U,,,39,Y,0,2100800355,pos,1508.484837,,"18.0c, lesion near head, head very swollen",1,0,,,,,,,,,,,,
SPR,1,5/24/2021,NOVI,D14,BBXYXB,F,,,41,Y,0,2101600394,pos,42181.57368,,"18.0c, lesion on back",1,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,YOXXXR,F,,,42,Y,0,2100800066,pos,3653.240535,,"18.0c, red lesion on throat",1,0,,,,,,,,,,,,
SPR,1,5/4/2020,NOVI,D8,XYXOXX,M,,,,Y,0,1802300129,pos,16.1706338,,18.1 C,,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,5/20/2020,NOVI,D6,YRYOXX,M,,,,Y,0,1802400386,pos,483.5072667,,18.1 C,,0,,,11.86504848,11.25332965,8.789591883,9.594672403,6.841844805,18.9,20.07142857,13.88571429,18.1,10.71428571
SPR,1,5/20/2020,NOVI,D55,XBXRXB,M,,,,Y,0,1802401136,pos,4074.076716,,18.1 C,,0,,,11.86504848,11.25332965,8.789591883,9.594672403,6.841844805,18.9,20.07142857,13.88571429,18.1,10.71428571
SPR,1,6/11/2021,NOVI,D28,XBBYXX,U,,,42,Y,0,2100800092,pos,41.38436566,,18.1c,,0,,,,,,,,,,,,
SPR,1,5/4/2020,NOVI,D8,YXRXYX,M,,,,Y,0,1802300116,pos,3153.215679,,18.2 C,,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,5/22/2020,NOVI,D57,RROBXX,F,,,,Y,0,1802401168,pos,38744.30623,,18.2 C,,0,,,13.07961591,11.90748268,8.876436472,9.975883117,7.463122511,25.6,21.98571429,14.6,17.84285714,12.31428571
SPR,1,5/22/2020,NOVI,D56,BRRRBX,M,,,,Y,0,1802401169,pos,1978.937949,,18.2 C,,0,,,13.07961591,11.90748268,8.876436472,9.975883117,7.463122511,25.6,21.98571429,14.6,17.84285714,12.31428571
SPR,1,5/25/2021,NOVI,D12,RXRRXO,U,,,33,Y,0,2101600317,pos,413.8436566,,"18.2, O is almost midline",,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D12,XOYRRX,M,,,47,Y,0,2101600318,pos,27533.4648,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XOXBXX,M,,,45,Y,0,2100800082,pos,13.98591851,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,ORBXXO,M,,,42,Y,0,2100800086,pos,101.1851685,,18.2c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D12,YXYBOX,M,,,39,Y,0,2101600280,pos,43762.67269,,18.2c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D12,RYXXXB,M,,,39,Y,0,2101600302,pos,281.2128605,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,YRRORX,F,,,39,Y,0,2100800068,pos,263.0464921,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XRRYXB,F,,,39,Y,0,2100800070,pos,22937.57279,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,OROBXO,F,,,38,Y,0,2100800084,pos,935.5847222,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,ORBBXO,F,,,38,Y,0,2100800085,pos,2837.151128,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,RBYRRX,M,,,37,Y,0,2100800069,pos,4144.080602,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,RBXBXB,M,,,37,Y,0,2100800098,pos,410473.3409,,18.2c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D12,OYOXRX,M,,,36,Y,0,2101600314,pos,197.5765444,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XXRBOR.M,M,,,36,Y,0,2100800065,pos,307.0521577,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XRYOXB,F,,,36,Y,0,2100800072,pos,27797.39535,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XRYBXB,F,,,35,Y,0,2100800071,pos,12162.48049,,18.2c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D12,RYXRXB,F,,,33,Y,0,2101600277,pos,29555.56071,,18.2c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D12,ROXYXB,M,,,32,Y,0,2101600306,neg,0,,18.2c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D12,YXXRXB,M,,,30,Y,0,2101600313,pos,647.5488351,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,OROXXO,F,,,30,Y,0,2100800083,pos,215877.9604,,18.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XXRYXB,F,,,36,Y,0,2100800053,pos,62500.48077,,"18.2c, 34 gray/white lesions by P3 and P4 on side",,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XRORXB,F,,,42,Y,0,2100800104,pos,17.22861359,,"18.2c, hind legs slightly thicker",,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XROYXB,F,,,38,Y,0,2100800103,pos,88.53429474,,"18.2c, hind legs slightly thicker",,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XBXROR,M,,,37,Y,0,2100800102,pos,8180.537668,,"18.2c, leech",1,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,ORBXRX,F,,,35,Y,0,2100800073,pos,25492.88692,,"18.2c, lesion in R armpit",1,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,YRXBXB,M,,,39,Y,0,2100800099,pos,41781.06831,,"18.2c, P2 and P4 in legs",,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,BYXBOX,U,,,36,Y,0,2100800051,pos,1983.860172,,"18.2c, red mark on throat",1,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D12,RYXOXB,M,,,37,Y,0,2101600279,pos,2479.049806,,"18.2c, tail partially eaten",1,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XYRXXX,M,,,40,Y,0,2100800087,pos,93.24024233,,"18.2c, tail very red, bruised with lesions",1,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D19,XXOOOR,F,,,41,Y,0,2100800095,pos,4817.615767,,18.2c; P5 very small or faint,,0,,,,,,,,,,,,
SPR,1,6/5/2020,NOVI,D55,BBRYRX,F,,,,Y,0,1802401254,neg,0,,18.3 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D55,RRXXXO,F,,,,Y,0,1802401249,pos,34429.49501,,18.3 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D55,XOXBXY,F,,,,Y,0,1802401252,pos,63185.60297,,18.3 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D55,XRXRXY,F,,,,Y,0,1802401259,pos,3083.099028,,18.3 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/7/2021,NOVI,D56,RBXBXO,M,,,40,Y,0,2101600033,pos,58622.51909,,18.3c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D33,BYXOOX,M,,,39,Y,0,2101600218,pos,23878.56627,,18.3c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D52,ORXOXB,M,,,38,Y,0,2100800064,pos,9484.229013,,"18.3c, red lesion on right armpit",1,0,,,,,,,,,,,,
SPR,1,5/4/2020,NOVI,D11,XXRRBX,M,,,,Y,0,1802300363,neg,0,,18.4 C,,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,5/19/2020,NOVI,D12,OXRRBX,M,,,,Y,0,1802400014,pos,2144.117089,,18.4 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/20/2020,NOVI,D14,XXXBXR.a,F,,,,Y,0,1802200093,pos,59.92484317,,18.4 C,,0,,,11.86504848,11.25332965,8.789591883,9.594672403,6.841844805,18.9,20.07142857,13.88571429,18.1,10.71428571
SPR,1,5/21/2020,NOVI,D12,BXBXYY,F,,,,Y,0,1802400401,pos,1362.839493,,18.4 C,,0,,,11.91412803,11.63443063,8.79622987,9.730171212,7.223845779,21.1,20.71428571,13.48571429,18.01428571,11.67142857
SPR,1,6/5/2020,NOVI,D32,RXBXRB,M,,,,Y,0,1802400470,neg,0,,18.4 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D32,RXXROX,M,,,,Y,0,1802401277,neg,0,,18.4 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D32,XXXYOX,M,,,,Y,0,1802401281,pos,17524.62028,,18.4 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D32,XXXROX,M,,,,Y,0,1802401284,pos,32381.39494,,18.4 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,5/27/2021,NOVI,T10,BOXORX,F,,,44,Y,0,2101600089,pos,11322.64456,,18.4c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,T10,BYXORX,F,,,42,Y,0,2101600091,pos,5420.392541,,18.4c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D20,BOXYBX.b,F,,,41,Y,0,2100800096,pos,78.15441149,,18.4c,,0,,,,,,,,,,,,
SPR,1,5/24/2021,NOVI,D12,BOXYXB,F,,,40,Y,0,2101600365,pos,1064.909681,,18.4c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D20,YOOOXX,M,,,39,Y,0,2100800075,pos,517.8481003,,18.4c,,0,,,,,,,,,,,,
SPR,1,5/24/2021,NOVI,D12,XOOXYB,M,,,37,Y,0,2101600391,pos,6768.757995,,18.4c,,0,,,,,,,,,,,,
SPR,1,5/24/2021,NOVI,D12,OXBXOX,M,,,34,Y,0,2101600334,pos,610.2745568,,18.4c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D20,XRYYXB,F,,,34,Y,0,2100800074,neg,0,,18.4c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,T10,BXRYXY,M,,,40,Y,0,2101600118,pos,23878.56627,,"18.4c, possible B in P2 but looks more like P1 split in 2",,0,,,,,,,,,,,,
SPR,1,5/7/2020,NOVI,D11,YBOXRX,M,,,,Y,0,1802200107,pos,233.850967,,18.5 C,,0,,,9.441317424,9.730171212,7.223845779,6.743626948,7.339081277,14.4,18.01428571,12.31428571,10.15714286,10.71428571
SPR,1,6/11/2021,NOVI,D52,ORXYBX,M,,,39,Y,0,2100800094,neg,0,,18.5c,,0,,,,,,,,,,,,
SPR,1,5/20/2020,NOVI,D14,RXXBXR.a,F,,,,Y,0,1802200090,pos,421.4009259,,18.6 C,,0,,,11.86504848,11.25332965,8.789591883,9.594672403,6.841844805,18.9,20.07142857,13.88571429,18.1,10.71428571
SPR,1,5/20/2020,NOVI,D3,XYXOXO,M,,,,Y,0,1802401128,pos,697477.5581,,18.6 C,,0,,,11.86504848,11.25332965,8.789591883,9.594672403,6.841844805,18.9,20.07142857,13.88571429,18.1,10.71428571
SPR,1,6/5/2020,NOVI,D53,YBOXXX,F,,,,Y,0,1802401275,neg,0,,18.6 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D31,XRBXRB,M,,,,Y,0,1802400468,pos,34.14910345,,18.6 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D53,YRXXBB,F,,,,Y,0,1802401253,pos,18519.11403,,18.6 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D53,XYXYYX,M,,,,Y,0,1802401256,pos,19463.6475,,18.6 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D53,XXXYXY,M,,,,Y,0,1802401264,pos,9368.599203,,18.6 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D53,XOXXXR,M,,,,Y,0,1802401265,pos,23047.22948,,18.6 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D31,OBRXBX,M,,,,Y,0,1802401283,pos,2325.230539,,18.6 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,6/5/2020,NOVI,D31,YXXROX,M,,,,Y,0,1802401285,pos,2495.998701,,18.6 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,5/20/2020,NOVI,D3,BBBYXY,F,,,,Y,0,1802200099,pos,1742.717059,,18.7 C,,0,,,11.86504848,11.25332965,8.789591883,9.594672403,6.841844805,18.9,20.07142857,13.88571429,18.1,10.71428571
SPR,1,5/27/2021,NOVI,D58,XOOXRX,M,,,39,Y,0,2101600207,pos,18940.29598,,18.7c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D6,XXYBXX,U,,,37,Y,0,2101600141,pos,35890.84502,,18.7c,,0,,,,,,,,,,,,
SPR,1,6/7/2021,NOVI,D10,XYRXYX,M,,,35,Y,0,2101600168,pos,17984.35638,,18.7c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D14,XXOYXB,F,,,34,Y,0,2100800054,pos,21499.71154,,18.7c,,0,,,,,,,,,,,,
SPR,1,6/7/2021,NOVI,D10,YXXRXB,M,,,46,Y,0,2101600167,pos,260.0168187,,"18.7c, red lesion in back right foot",1,0,,,,,,,,,,,,
SPR,1,5/21/2020,NOVI,D14,YBRRBX,M,,,,Y,0,1802400858,pos,271607.4028,,18.8 C,,0,,,11.91412803,11.63443063,8.79622987,9.730171212,7.223845779,21.1,20.71428571,13.48571429,18.01428571,11.67142857
SPR,1,5/21/2020,NOVI,D14,OYRRBX,F,,,,Y,0,1802400859,pos,136749.0878,,18.8 C,,0,,,11.91412803,11.63443063,8.79622987,9.730171212,7.223845779,21.1,20.71428571,13.48571429,18.01428571,11.67142857
SPR,1,5/21/2020,NOVI,D14,RXRRXR,M,,,,Y,0,1802400866,pos,101599.6425,,18.8 C,,0,,,11.91412803,11.63443063,8.79622987,9.730171212,7.223845779,21.1,20.71428571,13.48571429,18.01428571,11.67142857
SPR,1,5/21/2020,NOVI,D14,BOORXX,M,,,,Y,0,1802401105,pos,14081.53816,,18.8 C,,0,,,11.91412803,11.63443063,8.79622987,9.730171212,7.223845779,21.1,20.71428571,13.48571429,18.01428571,11.67142857
SPR,1,5/27/2021,NOVI,D1,YOBXRX,M,,,41,Y,0,2101600232,pos,51784.81003,,18.8c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D1,RXXRXB,M,,,40,Y,0,2101600204,pos,13628.40599,,18.8c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D1,XYRXOX,M,,,35,Y,0,2101600208,pos,8395.13684,,18.8c,,0,,,,,,,,,,,,
SPR,1,6/5/2020,NOVI,D32,XBBXRB,M,,,,Y,0,1802400469,pos,1711.159617,,18.9 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,5/27/2021,NOVI,D25,XXXRXO,M,,,36,Y,0,2101600100,pos,6169.648085,,18.9c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D25,XXBXYX,M,,,36,Y,0,2101600103,pos,1533.358278,,18.9c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D60,YRYBBX,M,,,35,Y,0,2101600139,pos,6024.24046,,18.9c,,0,,,,,,,,,,,,
SPR,1,5/4/2020,NOVI,D7,YYYRXX,M,,,,Y,0,1802300132,pos,3387.099538,,19.0 C,,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,5/4/2020,NOVI,D11,OYOXOX,M,,,,Y,0,1802300360,pos,1623.688503,,19.0 C,,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,5/19/2020,NOVI,D14,XBYXXY,F,,,,Y,0,1802300355,pos,15333.57033,,19.0 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/19/2020,NOVI,D19,BOYOBX,M,,,,Y,0,1802400013,pos,35356.76558,,19.0 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/21/2020,NOVI,D12,RXXXOX,M,,,,Y,0,1802400402,pos,4296.48159,,19.0 C,,0,,,11.91412803,11.63443063,8.79622987,9.730171212,7.223845779,21.1,20.71428571,13.48571429,18.01428571,11.67142857
SPR,1,5/22/2020,NOVI,D58,XBBYRX,M,,,,Y,0,1802401099,pos,31857.73357,,19.0 C,,0,,,13.07961591,11.90748268,8.876436472,9.975883117,7.463122511,25.6,21.98571429,14.6,17.84285714,12.31428571
SPR,1,5/22/2020,NOVI,D56,XBOXXB,M,,,,Y,0,1802401173,pos,1478.891827,,19.0 C,,0,,,13.07961591,11.90748268,8.876436472,9.975883117,7.463122511,25.6,21.98571429,14.6,17.84285714,12.31428571
SPR,1,6/2/2020,NOVI,D54,RXOXXO,M,,,,Y,0,1802400618,pos,8516.13002,,"19.0 C, leech on arm",1,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,5/27/2021,NOVI,D24,OOXOXB,F,,,43,Y,0,2101600117,pos,20206.98822,,19.0c,,0,,,,,,,,,,,,
SPR,1,5/26/2021,NOVI,D60,ORXORX,F,,,39,Y,0,2101600131,pos,16049.88754,,19.0c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,D33,YOXROX,F,,,39,Y,0,2101600052,pos,150028.3679,,19.0c,,0,,,,,,,,,,,,
SPR,1,6/8/2021,NOVI,T30,XBOOBX,F,,,39,Y,0,2100800138,pos,2979.82356,,19.0c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D24,YOXXXR,F,,,38,Y,0,2101600101,pos,30705.21577,,19.0c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D24,BXRXXB,M,,,37,Y,0,2101600098,pos,3138.212956,,19.0c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D24,XOOXYX,F,,,33,Y,0,2101600099,pos,2298.451248,,19.0c lesions on stomach,1,0,,,,,,,,,,,,
SPR,1,6/10/2021,NOVI,D52,XBYRXB,F,,,42,Y,0,2100800374,pos,1606.08283,,"19.0c, 2nd B mark on accident in mid body on P2 side",,0,,,,,,,,,,,,
SPR,1,6/8/2021,NOVI,T30,XXYBOR,F,,,39,Y,0,2100800145,pos,20069.75786,,"19.0c, very orange",,0,,,,,,,,,,,,
SPR,1,5/4/2020,NOVI,D7,OYRXYX,M,,,,Y,0,1802300133,pos,380.8295097,,19.1 C,,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,6/1/2020,NOVI,D11,XOYXRX,F,,,,Y,0,1802401187,pos,738.2910615,,19.1 C,,0,,,12.91973561,14.39997857,12.3454671,10.43443474,9.470920238,18.9,25.7,23.01428571,19.75714286,14.98571429
SPR,1,6/1/2020,NOVI,D11,OXOXXB,F,,,,Y,0,1802401188,pos,1566.559904,,19.1 C,,0,,,12.91973561,14.39997857,12.3454671,10.43443474,9.470920238,18.9,25.7,23.01428571,19.75714286,14.98571429
SPR,1,6/4/2020,NOVI,D53,RYBYXX,M,,,,Y,0,1802400569,neg,0,,19.1 C,,0,,,14.52120758,13.98023214,13.23453788,11.63443063,8.79622987,26.7,23.64285714,25.94285714,21.98571429,13.48571429
SPR,1,6/4/2020,NOVI,D52,XRYXXX,M,,,,Y,0,1802400568,pos,3289.291034,,19.1 C,,0,,,14.52120758,13.98023214,13.23453788,11.63443063,8.79622987,26.7,23.64285714,25.94285714,21.98571429,13.48571429
SPR,1,5/4/2020,NOVI,D11,YYRXYX,M,,,,Y,0,1802300126,pos,457.446117,,19.2 C,,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,5/4/2020,NOVI,D11,BYRXYX,M,,,,Y,0,1802300135,pos,165.7223495,,19.2 C,,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,5/7/2020,NOVI,D1112,RBBRXB,M,,,,Y,0,1802200103,neg,0,,19.2 C,,0,,,9.441317424,9.730171212,7.223845779,6.743626948,7.339081277,14.4,18.01428571,12.31428571,10.15714286,10.71428571
SPR,1,5/26/2021,NOVI,D20,YYRXXX,U,,,42,Y,0,2101600160,pos,386.3187637,,19.2c,,0,,,,,,,,,,,,
SPR,1,5/26/2021,NOVI,D20,BOXROX,M,,,41,Y,0,2101600147,pos,24288.84625,,19.2c,,0,,,,,,,,,,,,
SPR,1,5/26/2021,NOVI,D20,XBXBXX,M,,,41,Y,0,2101600157,pos,6970.029969,,19.2c,,0,,,,,,,,,,,,
SPR,1,5/26/2021,NOVI,D20,YXXRXB,M,,,38,Y,0,2101600154,pos,6828.986891,,19.2c,,0,,,,,,,,,,,,
SPR,1,5/26/2021,NOVI,D20,YRXYXR,M,,,38,Y,0,2101600156,pos,4984.589942,,19.2c,,0,,,,,,,,,,,,
SPR,1,6/7/2021,NOVI,D57,RBBXXO,M,,,37,Y,0,2101600030,pos,19933.45947,,19.2c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,D15,XXYOXB,F,,,37,Y,0,2100800052,pos,38421.847,,19.2c,,0,,,,,,,,,,,,
SPR,1,5/4/2020,NOVI,D11,XXRYRX,M,,,,Y,0,1802300362,pos,3016.596458,,19.3 C,,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,6/4/2020,NOVI,D27,XYYXXO,F,,,,Y,0,1802400578,neg,0,,19.3 C,,0,,,14.52120758,13.98023214,13.23453788,11.63443063,8.79622987,26.7,23.64285714,25.94285714,21.98571429,13.48571429
SPR,1,5/4/2020,NOVI,D11,YXRYRX,F,,,,Y,0,1802300365,pos,15.84341054,,"19.3 C, accidentally got some R in leg near P5",,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,6/4/2020,NOVI,D53,XRXRBB,M,,,,Y,0,1802400565,pos,146392.5556,,"19.3 C, skin slough",,0,,,14.52120758,13.98023214,13.23453788,11.63443063,8.79622987,26.7,23.64285714,25.94285714,21.98571429,13.48571429
SPR,1,6/10/2021,NOVI,D39,ORYBBB,M,,,44,Y,0,2100800367,pos,496.7635352,,19.3c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D8,BRXROX,U,,,38,Y,0,2101600142,pos,459.6337566,,19.3c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D10,RYXYXY,M,,,36,Y,0,2101600233,pos,5585.375079,,19.3c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D10,RRXYOX.b,M,,,33,Y,0,2101600140,pos,35866.39591,,19.3c,,0,,,,,,,,,,,,
SPR,1,6/10/2021,NOVI,D39,XOOOXB,F,,,41,Y,0,2100800033,pos,653.756115,,"19.3c, red mark on throat",1,0,,,,,,,,,,,,
SPR,1,5/4/2020,NOVI,D11,XXOXXX.b,M,,,,Y,0,1802300359,pos,6801.117112,,19.4 C,,0,,,11.57159924,8.51762013,6.898963312,7.495918939,,24.4,15.1,11.5,10.62857143,12.7
SPR,1,5/21/2020,NOVI,D12,XBBXXB.M,M,,,,Y,0,1802400403,pos,13207.82223,,19.4 C,,0,,,11.91412803,11.63443063,8.79622987,9.730171212,7.223845779,21.1,20.71428571,13.48571429,18.01428571,11.67142857
SPR,1,6/4/2020,NOVI,D39,XYXXXO,M,,,,Y,0,1802400195,pos,16606.14855,,19.4 C,,0,,,14.52120758,13.98023214,13.23453788,11.63443063,8.79622987,26.7,23.64285714,25.94285714,21.98571429,13.48571429
SPR,1,5/26/2021,NOVI,D52,XRBXXB,M,,,44,Y,0,2101600242,pos,459.6337566,,19.4c,,0,,,,,,,,,,,,
SPR,1,5/26/2021,NOVI,D21,RYXROX,M,,,41,Y,0,2101600138,pos,3008.387581,,19.4c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D2526,YBXBXB,M,,,41,Y,0,2101600088,pos,126614.3541,,19.4c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D53,XBXYRX,M,,,41,Y,0,2101600093,pos,3834.33807,,19.4c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D53,XRXRXR,M,,,41,Y,0,2101600229,pos,3466.494063,,19.4c,,0,,,,,,,,,,,,
SPR,1,6/10/2021,NOVI,D52,OXOBBX,F,,,41,Y,0,2100800369,pos,1783.789295,,19.4c,,0,,,,,,,,,,,,
SPR,1,5/26/2021,NOVI,D21,ROXBOX,F,,,40,Y,0,2101600150,pos,10383.95482,,19.4c,,0,,,,,,,,,,,,
SPR,1,5/26/2021,NOVI,D21,ROXROX,F,,,38,Y,0,2101600158,pos,54277.84919,,19.4c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,D26,ORXBOX,F,,,38,Y,0,2101600216,pos,80259.30108,,19.4c,,0,,,,,,,,,,,,
